
These predictions were generated by MoorDyn (v2.0.02023-09-18) on 30-Sep-2024 at 16:57:35.

 
 
 
      Time        FAIRTEN1        FAIRTEN2        FAIRTEN3        ANCHTEN1        ANCHTEN2        ANCHTEN3
       (s)             (N)             (N)             (N)             (N)             (N)             (N)
    1.1300   1.0764348E+06   1.1732176E+06   1.0757568E+06   8.8402281E+05   9.6017031E+05   8.8323206E+05
    1.1350   1.0762315E+06   1.1737511E+06   1.0753910E+06   8.8374869E+05   9.6073462E+05   8.8296388E+05
    1.1400   1.0760279E+06   1.1742866E+06   1.0750235E+06   8.8347219E+05   9.6130069E+05   8.8269512E+05
    1.1450   1.0758239E+06   1.1748242E+06   1.0746542E+06   8.8319331E+05   9.6186838E+05   8.8242575E+05
    1.1500   1.0756194E+06   1.1753640E+06   1.0742834E+06   8.8291219E+05   9.6243775E+05   8.8215569E+05
    1.1550   1.0754144E+06   1.1759059E+06   1.0739109E+06   8.8262894E+05   9.6300862E+05   8.8188481E+05
    1.1600   1.0752090E+06   1.1764500E+06   1.0735370E+06   8.8234356E+05   9.6358094E+05   8.8161319E+05
    1.1650   1.0750030E+06   1.1769961E+06   1.0731618E+06   8.8205625E+05   9.6415462E+05   8.8134062E+05
    1.1700   1.0747966E+06   1.1775444E+06   1.0727851E+06   8.8176700E+05   9.6472969E+05   8.8106712E+05
    1.1750   1.0745898E+06   1.1780948E+06   1.0724074E+06   8.8147600E+05   9.6530594E+05   8.8079256E+05
    1.1800   1.0743824E+06   1.1786472E+06   1.0720284E+06   8.8118331E+05   9.6588338E+05   8.8051694E+05
    1.1850   1.0741746E+06   1.1792016E+06   1.0716482E+06   8.8088906E+05   9.6646188E+05   8.8024012E+05
    1.1900   1.0739664E+06   1.1797581E+06   1.0712671E+06   8.8059344E+05   9.6704144E+05   8.7996200E+05
    1.1950   1.0737579E+06   1.1803166E+06   1.0708850E+06   8.8029650E+05   9.6762194E+05   8.7968256E+05
    1.2000   1.0735490E+06   1.1808770E+06   1.0705020E+06   8.7999844E+05   9.6820325E+05   8.7940162E+05
    1.2050   1.0733398E+06   1.1814392E+06   1.0701181E+06   8.7969938E+05   9.6878544E+05   8.7911919E+05
    1.2100   1.0731301E+06   1.1820035E+06   1.0697334E+06   8.7939944E+05   9.6936825E+05   8.7883506E+05
    1.2150   1.0729201E+06   1.1825696E+06   1.0693480E+06   8.7909888E+05   9.6995181E+05   8.7854919E+05
    1.2200   1.0727098E+06   1.1831375E+06   1.0689620E+06   8.7879781E+05   9.7053588E+05   8.7826144E+05
    1.2250   1.0724989E+06   1.1837074E+06   1.0685754E+06   8.7849638E+05   9.7112050E+05   8.7797175E+05
    1.2300   1.0722875E+06   1.1842790E+06   1.0681884E+06   8.7819475E+05   9.7170562E+05   8.7767988E+05
    1.2350   1.0720756E+06   1.1848525E+06   1.0678011E+06   8.7789319E+05   9.7229106E+05   8.7738581E+05
    1.2400   1.0718630E+06   1.1854278E+06   1.0674136E+06   8.7759181E+05   9.7287688E+05   8.7708944E+05
    1.2450   1.0716498E+06   1.1860046E+06   1.0670261E+06   8.7729081E+05   9.7346294E+05   8.7679062E+05
    1.2500   1.0714358E+06   1.1865834E+06   1.0666386E+06   8.7699038E+05   9.7404919E+05   8.7648919E+05
    1.2550   1.0712208E+06   1.1871639E+06   1.0662514E+06   8.7669069E+05   9.7463569E+05   8.7618500E+05
    1.2600   1.0710048E+06   1.1877461E+06   1.0658645E+06   8.7639194E+05   9.7522225E+05   8.7587806E+05
    1.2650   1.0707875E+06   1.1883299E+06   1.0654781E+06   8.7609425E+05   9.7580894E+05   8.7556819E+05
    1.2700   1.0705691E+06   1.1889155E+06   1.0650925E+06   8.7579781E+05   9.7639562E+05   8.7525525E+05
    1.2750   1.0703491E+06   1.1895028E+06   1.0647076E+06   8.7550281E+05   9.7698238E+05   8.7493912E+05
    1.2800   1.0701276E+06   1.1900916E+06   1.0643239E+06   8.7520938E+05   9.7756906E+05   8.7461975E+05
    1.2850   1.0699044E+06   1.1906821E+06   1.0639412E+06   8.7491762E+05   9.7815575E+05   8.7429706E+05
    1.2900   1.0696792E+06   1.1912742E+06   1.0635600E+06   8.7462775E+05   9.7874231E+05   8.7397094E+05
    1.2950   1.0694521E+06   1.1918680E+06   1.0631801E+06   8.7433988E+05   9.7932888E+05   8.7364125E+05
    1.3000   1.0692228E+06   1.1924634E+06   1.0628019E+06   8.7405406E+05   9.7991531E+05   8.7330800E+05
    1.3050   1.0689912E+06   1.1930604E+06   1.0624255E+06   8.7377044E+05   9.8050169E+05   8.7297112E+05
    1.3100   1.0687572E+06   1.1936588E+06   1.0620510E+06   8.7348912E+05   9.8108794E+05   8.7263056E+05
    1.3150   1.0685206E+06   1.1942589E+06   1.0616785E+06   8.7321012E+05   9.8167412E+05   8.7228631E+05
    1.3200   1.0682815E+06   1.1948604E+06   1.0613081E+06   8.7293356E+05   9.8226025E+05   8.7193831E+05
    1.3250   1.0680396E+06   1.1954632E+06   1.0609400E+06   8.7265950E+05   9.8284625E+05   8.7158650E+05
    1.3300   1.0677950E+06   1.1960676E+06   1.0605741E+06   8.7238794E+05   9.8343219E+05   8.7123100E+05
    1.3350   1.0675475E+06   1.1966734E+06   1.0602108E+06   8.7211894E+05   9.8401812E+05   8.7087169E+05
    1.3400   1.0672971E+06   1.1972804E+06   1.0598499E+06   8.7185244E+05   9.8460400E+05   8.7050875E+05
    1.3450   1.0670439E+06   1.1978885E+06   1.0594914E+06   8.7158850E+05   9.8518988E+05   8.7014206E+05
    1.3500   1.0667876E+06   1.1984979E+06   1.0591356E+06   8.7132712E+05   9.8577575E+05   8.6977181E+05
    1.3550   1.0665285E+06   1.1991082E+06   1.0587824E+06   8.7106825E+05   9.8636169E+05   8.6939794E+05
    1.3600   1.0662665E+06   1.1997196E+06   1.0584319E+06   8.7081188E+05   9.8694769E+05   8.6902056E+05
    1.3650   1.0660016E+06   1.2003319E+06   1.0580839E+06   8.7055794E+05   9.8753375E+05   8.6863981E+05
    1.3700   1.0657339E+06   1.2009449E+06   1.0577386E+06   8.7030638E+05   9.8811994E+05   8.6825575E+05
    1.3750   1.0654635E+06   1.2015586E+06   1.0573960E+06   8.7005719E+05   9.8870625E+05   8.6786844E+05
    1.3800   1.0651904E+06   1.2021730E+06   1.0570561E+06   8.6981025E+05   9.8929275E+05   8.6747800E+05
    1.3850   1.0649148E+06   1.2027876E+06   1.0567189E+06   8.6956556E+05   9.8987944E+05   8.6708462E+05
    1.3900   1.0646366E+06   1.2034028E+06   1.0563842E+06   8.6932300E+05   9.9046631E+05   8.6668831E+05
    1.3950   1.0643560E+06   1.2040180E+06   1.0560522E+06   8.6908256E+05   9.9105344E+05   8.6628925E+05
    1.4000   1.0640731E+06   1.2046332E+06   1.0557228E+06   8.6884406E+05   9.9164081E+05   8.6588762E+05
    1.4050   1.0637881E+06   1.2052482E+06   1.0553960E+06   8.6860750E+05   9.9222844E+05   8.6548350E+05
    1.4100   1.0635010E+06   1.2058634E+06   1.0550716E+06   8.6837281E+05   9.9281631E+05   8.6507706E+05
    1.4150   1.0632119E+06   1.2064780E+06   1.0547498E+06   8.6813988E+05   9.9340450E+05   8.6466838E+05
    1.4200   1.0629209E+06   1.2070921E+06   1.0544304E+06   8.6790862E+05   9.9399300E+05   8.6425769E+05
    1.4250   1.0626281E+06   1.2077056E+06   1.0541134E+06   8.6767906E+05   9.9458181E+05   8.6384512E+05
    1.4300   1.0623338E+06   1.2083185E+06   1.0537989E+06   8.6745100E+05   9.9517094E+05   8.6343081E+05
    1.4350   1.0620379E+06   1.2089304E+06   1.0534868E+06   8.6722438E+05   9.9576038E+05   8.6301488E+05
    1.4400   1.0617406E+06   1.2095412E+06   1.0531770E+06   8.6699919E+05   9.9635012E+05   8.6259756E+05
    1.4450   1.0614420E+06   1.2101509E+06   1.0528695E+06   8.6677538E+05   9.9694012E+05   8.6217888E+05
    1.4500   1.0611424E+06   1.2107592E+06   1.0525644E+06   8.6655281E+05   9.9753050E+05   8.6175912E+05
    1.4550   1.0608418E+06   1.2113662E+06   1.0522614E+06   8.6633144E+05   9.9812112E+05   8.6133838E+05
    1.4600   1.0605401E+06   1.2119718E+06   1.0519606E+06   8.6611125E+05   9.9871206E+05   8.6091675E+05
    1.4650   1.0602378E+06   1.2125755E+06   1.0516621E+06   8.6589219E+05   9.9930331E+05   8.6049444E+05
    1.4700   1.0599348E+06   1.2131775E+06   1.0513656E+06   8.6567412E+05   9.9989475E+05   8.6007162E+05
    1.4750   1.0596312E+06   1.2137778E+06   1.0510712E+06   8.6545706E+05   1.0004864E+06   8.5964844E+05
    1.4800   1.0593274E+06   1.2143759E+06   1.0507788E+06   8.6524094E+05   1.0010784E+06   8.5922500E+05
    1.4850   1.0590232E+06   1.2149721E+06   1.0504881E+06   8.6502569E+05   1.0016705E+06   8.5880144E+05
    1.4900   1.0587190E+06   1.2155662E+06   1.0501994E+06   8.6481125E+05   1.0022628E+06   8.5837794E+05
    1.4950   1.0584148E+06   1.2161581E+06   1.0499122E+06   8.6459756E+05   1.0028553E+06   8.5795469E+05
    1.5000   1.0581106E+06   1.2167479E+06   1.0496269E+06   8.6438462E+05   1.0034480E+06   8.5753181E+05
    1.5050   1.0578069E+06   1.2173352E+06   1.0493429E+06   8.6417231E+05   1.0040408E+06   8.5710938E+05
    1.5100   1.0575036E+06   1.2179204E+06   1.0490602E+06   8.6396056E+05   1.0046336E+06   8.5668762E+05
    1.5150   1.0572010E+06   1.2185030E+06   1.0487789E+06   8.6374938E+05   1.0052266E+06   8.5626669E+05
    1.5200   1.0568990E+06   1.2190832E+06   1.0484986E+06   8.6353869E+05   1.0058196E+06   8.5584669E+05
    1.5250   1.0565981E+06   1.2196610E+06   1.0482193E+06   8.6332831E+05   1.0064126E+06   8.5542775E+05
    1.5300   1.0562982E+06   1.2202362E+06   1.0479409E+06   8.6311831E+05   1.0070058E+06   8.5501012E+05
    1.5350   1.0559996E+06   1.2208091E+06   1.0476631E+06   8.6290856E+05   1.0075989E+06   8.5459388E+05
    1.5400   1.0557025E+06   1.2213794E+06   1.0473858E+06   8.6269900E+05   1.0081919E+06   8.5417912E+05
    1.5450   1.0554070E+06   1.2219470E+06   1.0471088E+06   8.6248950E+05   1.0087850E+06   8.5376612E+05
    1.5500   1.0551132E+06   1.2225121E+06   1.0468321E+06   8.6228000E+05   1.0093780E+06   8.5335494E+05
    1.5550   1.0548215E+06   1.2230745E+06   1.0465555E+06   8.6207050E+05   1.0099709E+06   8.5294575E+05
    1.5600   1.0545319E+06   1.2236345E+06   1.0462788E+06   8.6186081E+05   1.0105638E+06   8.5253875E+05
    1.5650   1.0542445E+06   1.2241918E+06   1.0460018E+06   8.6165088E+05   1.0111565E+06   8.5213400E+05
    1.5700   1.0539595E+06   1.2247464E+06   1.0457245E+06   8.6144062E+05   1.0117491E+06   8.5173169E+05
    1.5750   1.0536771E+06   1.2252984E+06   1.0454467E+06   8.6123000E+05   1.0123416E+06   8.5133194E+05
    1.5800   1.0533975E+06   1.2258479E+06   1.0451683E+06   8.6101881E+05   1.0129339E+06   8.5093494E+05
    1.5850   1.0531208E+06   1.2263946E+06   1.0448891E+06   8.6080706E+05   1.0135260E+06   8.5054081E+05
    1.5900   1.0528470E+06   1.2269388E+06   1.0446092E+06   8.6059462E+05   1.0141179E+06   8.5014962E+05
    1.5950   1.0525764E+06   1.2274802E+06   1.0443282E+06   8.6038144E+05   1.0147096E+06   8.4976156E+05
    1.6000   1.0523090E+06   1.2280191E+06   1.0440464E+06   8.6016738E+05   1.0153011E+06   8.4937681E+05
    1.6050   1.0520449E+06   1.2285552E+06   1.0437635E+06   8.5995244E+05   1.0158922E+06   8.4899538E+05
    1.6100   1.0517841E+06   1.2290888E+06   1.0434795E+06   8.5973650E+05   1.0164830E+06   8.4861750E+05
    1.6150   1.0515268E+06   1.2296196E+06   1.0431944E+06   8.5951944E+05   1.0170735E+06   8.4824325E+05
    1.6200   1.0512730E+06   1.2301478E+06   1.0429082E+06   8.5930131E+05   1.0176636E+06   8.4787269E+05
    1.6250   1.0510228E+06   1.2306731E+06   1.0426209E+06   8.5908194E+05   1.0182532E+06   8.4750600E+05
    1.6300   1.0507761E+06   1.2311959E+06   1.0423325E+06   8.5886131E+05   1.0188424E+06   8.4714319E+05
    1.6350   1.0505330E+06   1.2317158E+06   1.0420431E+06   8.5863944E+05   1.0194311E+06   8.4678450E+05
    1.6400   1.0502935E+06   1.2322330E+06   1.0417528E+06   8.5841619E+05   1.0200192E+06   8.4642988E+05
    1.6450   1.0500576E+06   1.2327474E+06   1.0414616E+06   8.5819156E+05   1.0206068E+06   8.4607950E+05
    1.6500   1.0498252E+06   1.2332589E+06   1.0411696E+06   8.5796556E+05   1.0211936E+06   8.4573338E+05
    1.6550   1.0495965E+06   1.2337678E+06   1.0408769E+06   8.5773812E+05   1.0217798E+06   8.4539162E+05
    1.6600   1.0493712E+06   1.2342736E+06   1.0405836E+06   8.5750925E+05   1.0223651E+06   8.4505431E+05
    1.6650   1.0491495E+06   1.2347768E+06   1.0402898E+06   8.5727894E+05   1.0229496E+06   8.4472150E+05
    1.6700   1.0489311E+06   1.2352770E+06   1.0399956E+06   8.5704719E+05   1.0235331E+06   8.4439319E+05
    1.6750   1.0487161E+06   1.2357744E+06   1.0397012E+06   8.5681400E+05   1.0241156E+06   8.4406950E+05
    1.6800   1.0485044E+06   1.2362689E+06   1.0394067E+06   8.5657944E+05   1.0246971E+06   8.4375044E+05
    1.6850   1.0482959E+06   1.2367605E+06   1.0391122E+06   8.5634350E+05   1.0252774E+06   8.4343606E+05
    1.6900   1.0480907E+06   1.2372492E+06   1.0388178E+06   8.5610625E+05   1.0258564E+06   8.4312631E+05
    1.6950   1.0478886E+06   1.2377352E+06   1.0385236E+06   8.5586762E+05   1.0264341E+06   8.4282131E+05
    1.7000   1.0476895E+06   1.2382184E+06   1.0382299E+06   8.5562781E+05   1.0270104E+06   8.4252106E+05
    1.7050   1.0474934E+06   1.2386988E+06   1.0379366E+06   8.5538681E+05   1.0275851E+06   8.4222550E+05
    1.7100   1.0473002E+06   1.2391764E+06   1.0376439E+06   8.5514469E+05   1.0281582E+06   8.4193469E+05
    1.7150   1.0471099E+06   1.2396511E+06   1.0373518E+06   8.5490150E+05   1.0287298E+06   8.4164862E+05
    1.7200   1.0469225E+06   1.2401232E+06   1.0370606E+06   8.5465738E+05   1.0292994E+06   8.4136725E+05
    1.7250   1.0467378E+06   1.2405928E+06   1.0367702E+06   8.5441238E+05   1.0298671E+06   8.4109062E+05
    1.7300   1.0465558E+06   1.2410596E+06   1.0364808E+06   8.5416656E+05   1.0304329E+06   8.4081862E+05
    1.7350   1.0463764E+06   1.2415238E+06   1.0361923E+06   8.5392000E+05   1.0309966E+06   8.4055125E+05
    1.7400   1.0461998E+06   1.2419855E+06   1.0359051E+06   8.5367294E+05   1.0315582E+06   8.4028856E+05
    1.7450   1.0460256E+06   1.2424448E+06   1.0356189E+06   8.5342531E+05   1.0321174E+06   8.4003038E+05
    1.7500   1.0458540E+06   1.2429016E+06   1.0353341E+06   8.5317731E+05   1.0326744E+06   8.3977669E+05
    1.7550   1.0456849E+06   1.2433562E+06   1.0350504E+06   8.5292912E+05   1.0332289E+06   8.3952750E+05
    1.7600   1.0455182E+06   1.2438085E+06   1.0347682E+06   8.5268075E+05   1.0337808E+06   8.3928269E+05
    1.7650   1.0453539E+06   1.2442586E+06   1.0344873E+06   8.5243238E+05   1.0343301E+06   8.3904219E+05
    1.7700   1.0451920E+06   1.2447066E+06   1.0342079E+06   8.5218412E+05   1.0348768E+06   8.3880594E+05
    1.7750   1.0450323E+06   1.2451526E+06   1.0339299E+06   8.5193619E+05   1.0354206E+06   8.3857381E+05
    1.7800   1.0448749E+06   1.2455966E+06   1.0336535E+06   8.5168856E+05   1.0359616E+06   8.3834581E+05
    1.7850   1.0447196E+06   1.2460388E+06   1.0333788E+06   8.5144150E+05   1.0364998E+06   8.3812175E+05
    1.7900   1.0445664E+06   1.2464790E+06   1.0331056E+06   8.5119512E+05   1.0370348E+06   8.3790162E+05
    1.7950   1.0444154E+06   1.2469175E+06   1.0328344E+06   8.5094956E+05   1.0375669E+06   8.3768525E+05
    1.8000   1.0442662E+06   1.2473542E+06   1.0325649E+06   8.5070494E+05   1.0380958E+06   8.3747256E+05
    1.8050   1.0441189E+06   1.2477894E+06   1.0322974E+06   8.5046144E+05   1.0386216E+06   8.3726344E+05
    1.8100   1.0439734E+06   1.2482229E+06   1.0320320E+06   8.5021919E+05   1.0391441E+06   8.3705775E+05
    1.8150   1.0438297E+06   1.2486548E+06   1.0317687E+06   8.4997831E+05   1.0396633E+06   8.3685538E+05
    1.8200   1.0436875E+06   1.2490851E+06   1.0315077E+06   8.4973900E+05   1.0401792E+06   8.3665631E+05
    1.8250   1.0435468E+06   1.2495140E+06   1.0312492E+06   8.4950138E+05   1.0406918E+06   8.3646025E+05
    1.8300   1.0434074E+06   1.2499414E+06   1.0309932E+06   8.4926562E+05   1.0412009E+06   8.3626725E+05
    1.8350   1.0432694E+06   1.2503672E+06   1.0307401E+06   8.4903181E+05   1.0417065E+06   8.3607706E+05
    1.8400   1.0431325E+06   1.2507919E+06   1.0304897E+06   8.4880012E+05   1.0422087E+06   8.3588956E+05
    1.8450   1.0429967E+06   1.2512149E+06   1.0302425E+06   8.4857069E+05   1.0427074E+06   8.3570475E+05
    1.8500   1.0428618E+06   1.2516365E+06   1.0299985E+06   8.4834369E+05   1.0432025E+06   8.3552244E+05
    1.8550   1.0427276E+06   1.2520568E+06   1.0297579E+06   8.4811919E+05   1.0436941E+06   8.3534250E+05
    1.8600   1.0425941E+06   1.2524755E+06   1.0295210E+06   8.4789738E+05   1.0441821E+06   8.3516488E+05
    1.8650   1.0424612E+06   1.2528928E+06   1.0292879E+06   8.4767831E+05   1.0446664E+06   8.3498938E+05
    1.8700   1.0423287E+06   1.2533086E+06   1.0290587E+06   8.4746212E+05   1.0451471E+06   8.3481594E+05
    1.8750   1.0421965E+06   1.2537229E+06   1.0288338E+06   8.4724900E+05   1.0456242E+06   8.3464450E+05
    1.8800   1.0420646E+06   1.2541356E+06   1.0286131E+06   8.4703894E+05   1.0460977E+06   8.3447494E+05
    1.8850   1.0419328E+06   1.2545469E+06   1.0283970E+06   8.4683206E+05   1.0465674E+06   8.3430719E+05
    1.8900   1.0418009E+06   1.2549564E+06   1.0281857E+06   8.4662856E+05   1.0470335E+06   8.3414112E+05
    1.8950   1.0416691E+06   1.2553644E+06   1.0279792E+06   8.4642844E+05   1.0474959E+06   8.3397675E+05
    1.9000   1.0415371E+06   1.2557705E+06   1.0277778E+06   8.4623181E+05   1.0479545E+06   8.3381388E+05
    1.9050   1.0414050E+06   1.2561750E+06   1.0275816E+06   8.4603869E+05   1.0484095E+06   8.3365256E+05
    1.9100   1.0412726E+06   1.2565778E+06   1.0273906E+06   8.4584919E+05   1.0488608E+06   8.3349275E+05
    1.9150   1.0411400E+06   1.2569784E+06   1.0272052E+06   8.4566338E+05   1.0493082E+06   8.3333438E+05
    1.9200   1.0410071E+06   1.2573772E+06   1.0270252E+06   8.4548131E+05   1.0497521E+06   8.3317738E+05
    1.9250   1.0408738E+06   1.2577741E+06   1.0268510E+06   8.4530300E+05   1.0501922E+06   8.3302175E+05
    1.9300   1.0407402E+06   1.2581690E+06   1.0266824E+06   8.4512850E+05   1.0506286E+06   8.3286744E+05
    1.9350   1.0406062E+06   1.2585618E+06   1.0265198E+06   8.4495781E+05   1.0510612E+06   8.3271450E+05
    1.9400   1.0404719E+06   1.2589525E+06   1.0263629E+06   8.4479106E+05   1.0514902E+06   8.3256288E+05
    1.9450   1.0403373E+06   1.2593410E+06   1.0262119E+06   8.4462812E+05   1.0519155E+06   8.3241262E+05
    1.9500   1.0402023E+06   1.2597274E+06   1.0260668E+06   8.4446912E+05   1.0523371E+06   8.3226369E+05
    1.9550   1.0400671E+06   1.2601115E+06   1.0259277E+06   8.4431400E+05   1.0527551E+06   8.3211606E+05
    1.9600   1.0399316E+06   1.2604934E+06   1.0257944E+06   8.4416275E+05   1.0531694E+06   8.3196988E+05
    1.9650   1.0397959E+06   1.2608730E+06   1.0256671E+06   8.4401538E+05   1.0535800E+06   8.3182506E+05
    1.9700   1.0396601E+06   1.2612504E+06   1.0255456E+06   8.4387194E+05   1.0539870E+06   8.3168162E+05
    1.9750   1.0395241E+06   1.2616256E+06   1.0254300E+06   8.4373231E+05   1.0543904E+06   8.3153969E+05
    1.9800   1.0393880E+06   1.2619985E+06   1.0253201E+06   8.4359650E+05   1.0547902E+06   8.3139925E+05
    1.9850   1.0392518E+06   1.2623692E+06   1.0252159E+06   8.4346450E+05   1.0551865E+06   8.3126031E+05
    1.9900   1.0391156E+06   1.2627376E+06   1.0251174E+06   8.4333631E+05   1.0555792E+06   8.3112294E+05
    1.9950   1.0389794E+06   1.2631039E+06   1.0250244E+06   8.4321181E+05   1.0559686E+06   8.3098719E+05
    2.0000   1.0388434E+06   1.2634680E+06   1.0249369E+06   8.4309100E+05   1.0563545E+06   8.3085306E+05
    2.0050   1.0387073E+06   1.2638299E+06   1.0248549E+06   8.4297381E+05   1.0567370E+06   8.3072069E+05
    2.0100   1.0385715E+06   1.2641895E+06   1.0247782E+06   8.4286025E+05   1.0571160E+06   8.3059006E+05
    2.0150   1.0384359E+06   1.2645470E+06   1.0247068E+06   8.4275025E+05   1.0574919E+06   8.3046119E+05
    2.0200   1.0383004E+06   1.2649024E+06   1.0246405E+06   8.4264375E+05   1.0578644E+06   8.3033419E+05
    2.0250   1.0381652E+06   1.2652556E+06   1.0245793E+06   8.4254062E+05   1.0582338E+06   8.3020912E+05
    2.0300   1.0380304E+06   1.2656068E+06   1.0245231E+06   8.4244094E+05   1.0585999E+06   8.3008600E+05
    2.0350   1.0378959E+06   1.2659559E+06   1.0244719E+06   8.4234456E+05   1.0589630E+06   8.2996488E+05
    2.0400   1.0377616E+06   1.2663030E+06   1.0244254E+06   8.4225138E+05   1.0593230E+06   8.2984581E+05
    2.0450   1.0376279E+06   1.2666479E+06   1.0243838E+06   8.4216138E+05   1.0596801E+06   8.2972888E+05
    2.0500   1.0374945E+06   1.2669910E+06   1.0243468E+06   8.4207450E+05   1.0600342E+06   8.2961412E+05
    2.0550   1.0373616E+06   1.2673319E+06   1.0243142E+06   8.4199069E+05   1.0603856E+06   8.2950162E+05
    2.0600   1.0372293E+06   1.2676708E+06   1.0242863E+06   8.4190975E+05   1.0607341E+06   8.2939150E+05
    2.0650   1.0370976E+06   1.2680076E+06   1.0242628E+06   8.4183175E+05   1.0610799E+06   8.2928369E+05
    2.0700   1.0369665E+06   1.2683424E+06   1.0242435E+06   8.4175650E+05   1.0614230E+06   8.2917831E+05
    2.0750   1.0368361E+06   1.2686751E+06   1.0242284E+06   8.4168400E+05   1.0617635E+06   8.2907544E+05
    2.0800   1.0367066E+06   1.2690058E+06   1.0242176E+06   8.4161412E+05   1.0621015E+06   8.2897519E+05
    2.0850   1.0365779E+06   1.2693342E+06   1.0242108E+06   8.4154675E+05   1.0624370E+06   8.2887756E+05
    2.0900   1.0364502E+06   1.2696606E+06   1.0242078E+06   8.4148181E+05   1.0627701E+06   8.2878269E+05
